transaction_id,customer_id,customer_name,product_id,price,product_name,category,purchase_location,city,transaction_date,quantity,payment_method,discount,payment_status,source,email_masked,phone_masked,revenue,year,month,month_name,quarter,day_of_week,is_weekend
5909,1595,John Paul,107,50000.0,Dining Table,Furniture,offline,Delhi,2026-03-02,3,Cash,0.1,successful,retail_data2,08dc75e2d70f08f654ae,2af8b0513181ef007acf,135000.0,2026,3,Mar,1,Monday,False
5910,1952,Angela Smith,109,65000.0,Refrigerator,Home Appliances,offline,Chennai,2026-03-03,4,UPI,0.1,successful,retail_data2,4ed729bf46bd662dfc6f,203af47b47939b1b5da9,234000.0,2026,3,Mar,1,Tuesday,False
5911,1373,Sarah Rodriguez,104,8000.0,Shoes,Clothing,online,Delhi,2025-11-22,5,Card,0.3,successful,retail_data2,cfbf44169fe15fe09d09,aa8e2c9188e0ca2f031b,28000.0,2025,11,Nov,4,Saturday,True
5912,1431,Michael White,110,45000.0,Microwave,Home Appliances,online,Chennai,2026-01-21,5,NetBanking,0.25,successful,retail_data2,85d890a56be441e1410e,d369ee86f57fe61ca689,168750.0,2026,1,Jan,1,Wednesday,False
5913,1725,Sarah Wall,108,15000.0,Mixer Grinder,Home Appliances,offline,Hyderabad,2025-06-24,5,Cash,0.15,successful,retail_data2,1211b288953801453251,43ce9ab4c83e69dabc3f,63750.0,2025,6,Jun,2,Tuesday,False
5914,1273,Lisa Henry,109,65000.0,Refrigerator,Home Appliances,online,Hyderabad,2026-01-09,4,Card,0.15,successful,retail_data2,47274124ed6cea6f7e30,b3d490da72328f9820a6,221000.0,2026,1,Jan,1,Friday,False
5915,1860,Rhonda Henderson,105,45000.0,Tv,Electronics,offline,Hyderabad,2025-05-31,1,Cash,0.15,successful,retail_data2,d94c8fed29e7a23c9b29,7d97bb09df8a4fc24667,38250.0,2025,5,May,2,Saturday,True
5916,1974,James Davis,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-09-25,4,NetBanking,0.05,successful,retail_data2,5ca4810a9b48fcd2006d,b68c872011f7b6b7ad16,247000.0,2025,9,Sep,3,Thursday,False
5917,1348,William Brown,104,8000.0,Shoes,Clothing,offline,Delhi,2025-06-08,3,UPI,0.35,successful,retail_data2,13099688e0b9d4b17669,b5123b8f7d6cb54667b1,15600.0,2025,6,Jun,2,Sunday,True
5918,1411,Luis Jackson,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-01-19,2,UPI,0.3,successful,retail_data2,49373b054e5eb7f2e4bc,74992766e2630e358895,91000.0,2026,1,Jan,1,Monday,False
5919,1438,Paul Webster,101,250000.0,Laptop,Electronics,online,Bangalore,2026-03-07,1,Cash,0.2,successful,retail_data2,ee0dc2060398390bff2e,31c9edf462eb2856e2b9,200000.0,2026,3,Mar,1,Saturday,True
5920,1807,Kristen Leonard,104,8000.0,Shoes,Clothing,offline,Delhi,2026-06-03,3,NetBanking,0.25,successful,retail_data2,354050909a7d46975f05,a0fca3fdf8f7159de9cf,18000.0,2026,6,Jun,2,Wednesday,False
5921,1487,Joshua Taylor,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-08-12,2,Cash,0.05,successful,retail_data2,f22a0b91476446765c41,c3ffda6a397ed0db89db,85500.0,2025,8,Aug,3,Tuesday,False
5922,1363,Seth Everett,102,70000.0,Phone,Electronics,online,Mumbai,2025-11-08,5,Card,0.05,successful,retail_data2,023042d66d18130caa38,3913ebea58713a445c78,332500.0,2025,11,Nov,4,Saturday,True
5923,1157,Regina Bradford,103,1300.0,Shirt,Clothing,offline,Chennai,2026-01-08,3,Card,0.3,successful,retail_data2,ebe77a69747f85581e9b,743387c8e3deed0f9c74,2730.0,2026,1,Jan,1,Thursday,False
5924,1404,John Greene,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-06-07,3,NetBanking,0.05,successful,retail_data2,69effe263f2f228f46ec,023265d26123b239d093,142500.0,2025,6,Jun,2,Saturday,True
5925,1674,Debra Lopez,103,1300.0,Shirt,Clothing,offline,Delhi,2025-06-05,1,Cash,0.2,successful,retail_data2,3241526f994997eea994,8de397848b74dcb7bf65,1040.0,2025,6,Jun,2,Thursday,False
5926,1363,Seth Everett,109,65000.0,Refrigerator,Home Appliances,online,Mumbai,2026-04-13,5,NetBanking,0.15,successful,retail_data2,023042d66d18130caa38,3913ebea58713a445c78,276250.0,2026,4,Apr,2,Monday,False
5927,1945,Amanda Brown,105,45000.0,Tv,Electronics,offline,Mumbai,2025-09-10,2,UPI,0.4,successful,retail_data2,9d6e9a88213dbef01691,37a890a3c65e1a06d2e2,54000.0,2025,9,Sep,3,Wednesday,False
5928,1165,Alexis Wilson,101,250000.0,Laptop,Electronics,online,Delhi,2025-09-22,5,Cash,0.3,successful,retail_data2,86250b37cab417adab3f,6ebf98c7dd2b8508b828,875000.0,2025,9,Sep,3,Monday,False
5929,1745,Monique Bird,104,8000.0,Shoes,Clothing,online,Delhi,2025-05-22,5,UPI,0.4,successful,retail_data2,cc8de847fa3899d40e31,3b04993928d3a887d777,24000.0,2025,5,May,2,Thursday,False
5930,1748,Misty Hensley,101,250000.0,Laptop,Electronics,online,Delhi,2025-10-08,1,UPI,0.4,successful,retail_data2,85504a4e2ebc563c4405,70827213a20fa2a330ab,150000.0,2025,10,Oct,4,Wednesday,False
5931,1245,Carlos Bennett,101,250000.0,Laptop,Electronics,offline,Mumbai,2026-02-11,1,Cash,0.35,successful,retail_data2,42e1bc33e9ec005146a5,2c6db6eb4f266daae7e1,162500.0,2026,2,Feb,1,Wednesday,False
5932,1743,Shaun Zimmerman,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-07-11,5,Cash,0.2,successful,retail_data2,3ec55db4a09d7277ae5b,f4ae03643c2bc38051cc,5200.0,2025,7,Jul,3,Friday,False
5933,1301,Sandra Palmer,104,8000.0,Shoes,Clothing,offline,Mumbai,2026-01-28,2,Cash,0.2,successful,retail_data2,eed79d727ca9a9e4aae0,9d89c02c08a7a4a5c304,12800.0,2026,1,Jan,1,Wednesday,False
5934,1399,Kristen Buchanan,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-06-01,1,Card,0.3,successful,retail_data2,84b198c23a7bb92a9bc2,78641eabb0dd5ce7e884,5600.0,2025,6,Jun,2,Sunday,True
5935,1233,Heather Reilly,101,250000.0,Laptop,Electronics,offline,Bangalore,2025-10-26,4,UPI,0.1,successful,retail_data2,bbc6fe6dbc179fac4edd,cd3da4ebf445b1da5bb6,900000.0,2025,10,Oct,4,Sunday,True
5936,1168,Jessica Adams,102,70000.0,Phone,Electronics,online,Mumbai,2025-07-08,2,Cash,0.25,successful,retail_data2,5d09749c99bbf22e3605,8d12ce6754ae207b4564,105000.0,2025,7,Jul,3,Tuesday,False
5937,1619,Jon Perry,107,50000.0,Dining Table,Furniture,offline,Chennai,2026-01-18,4,UPI,0.2,successful,retail_data2,8b932f851aae0e033514,7783f15f891dca02e4e4,160000.0,2026,1,Jan,1,Sunday,True
5938,1182,Nancy Jones,104,8000.0,Shoes,Clothing,offline,Delhi,2025-06-06,3,UPI,0.4,successful,retail_data2,7a26d8e0c900ce0baa75,dcc2631364c2b8fbf52d,14400.0,2025,6,Jun,2,Friday,False
5939,1632,Ashley Delgado,101,250000.0,Laptop,Electronics,online,Hyderabad,2025-09-16,5,UPI,0.25,successful,retail_data2,2de9659b3b3dd58652e3,c693d4dd64ba984a5e28,937500.0,2025,9,Sep,3,Tuesday,False
5940,1409,Melanie Hayes,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-11-09,1,UPI,0.35,successful,retail_data2,7665014a4a66e337d0f1,3f31b0c83722a19ed7ff,32500.0,2025,11,Nov,4,Sunday,True
5941,1473,Ashley Dawson,110,45000.0,Microwave,Home Appliances,offline,Delhi,2025-07-18,4,Cash,0.15,successful,retail_data2,1ad25887f9b984de5374,d7b61cb87a19b1484d04,153000.0,2025,7,Jul,3,Friday,False
5942,1461,Michael Cook,101,250000.0,Laptop,Electronics,offline,Delhi,2025-09-28,2,UPI,0.05,successful,retail_data2,e57290ddda763757c3ce,13bfb64231cb51dabac7,475000.0,2025,9,Sep,3,Sunday,True
5943,1029,Kimberly Montes,106,80000.0,Sofa,Furniture,offline,Chennai,2025-06-11,1,Card,0.4,successful,retail_data2,de216736d5820acc7140,042edec8df03a75700da,48000.0,2025,6,Jun,2,Wednesday,False
5944,1930,Angie Landry,104,8000.0,Shoes,Clothing,offline,Mumbai,2025-12-13,5,UPI,0.05,successful,retail_data2,9672ad99efd7377b345d,761b2a7de80d17b77e6a,38000.0,2025,12,Dec,4,Saturday,True
5945,1094,Kathleen Davis,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-09-09,5,Cash,0.3,successful,retail_data2,a49bde17f568e17561f1,e7fda5cd9487f970f5a2,175000.0,2025,9,Sep,3,Tuesday,False
5946,1888,Bill Nunez,107,50000.0,Dining Table,Furniture,online,Hyderabad,2025-11-27,4,UPI,0.4,successful,retail_data2,35d4932d46270ad44e22,aacc3ceef584b2828117,120000.0,2025,11,Nov,4,Thursday,False
5947,1051,Heidi Haynes,107,50000.0,Dining Table,Furniture,online,Delhi,2025-06-09,1,Card,0.3,successful,retail_data2,096f7cc5340fa09293f5,3993d573624e742e0dd3,35000.0,2025,6,Jun,2,Monday,False
5948,1797,Michael Sharp,108,15000.0,Mixer Grinder,Home Appliances,online,Mumbai,2025-06-25,5,Card,0.25,successful,retail_data2,1f34f7293d06558ebfc4,40598fae0dd4df86ed39,56250.0,2025,6,Jun,2,Wednesday,False
5949,1272,Tyler Vasquez,110,45000.0,Microwave,Home Appliances,online,Bangalore,2026-11-01,1,Card,0.35,successful,retail_data2,86731259955575a07aa5,fbb0e4bdaca7faaa4e3f,29250.0,2026,11,Nov,4,Sunday,True
5950,1198,Christopher Villa,103,1300.0,Shirt,Clothing,offline,Delhi,2026-01-23,2,Cash,0.3,successful,retail_data2,60855d79c1ead0e118dd,749ba454a2e786052401,1820.0,2026,1,Jan,1,Friday,False
5951,1671,John Owens,110,45000.0,Microwave,Home Appliances,online,Bangalore,2025-08-16,3,UPI,0.3,successful,retail_data2,620aa6eb38b09300032e,eca76f674639236318da,94500.0,2025,8,Aug,3,Saturday,True
5952,1601,Jay English,109,65000.0,Refrigerator,Home Appliances,online,Delhi,2025-09-30,4,Cash,0.05,successful,retail_data2,3fafaa6d404ba54a1475,72dba03eb598f227513d,247000.0,2025,9,Sep,3,Tuesday,False
5953,1374,Anthony Kelley,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-11-10,4,NetBanking,0.2,successful,retail_data2,098b98f717d06856c668,a3be00b698d97035f866,25600.0,2025,11,Nov,4,Monday,False
5954,1774,Heather Moore,103,1300.0,Shirt,Clothing,online,Delhi,2025-05-14,1,Cash,0.05,successful,retail_data2,4f11bf35c3bc9e0124e0,9c988b259291a859af1f,1235.0,2025,5,May,2,Wednesday,False
5955,1360,Rachel Davis,109,65000.0,Refrigerator,Home Appliances,offline,Delhi,2025-10-23,2,UPI,0.15,successful,retail_data2,ee4b99419ce83c5cce19,331d37e28c0cd27d7435,110500.0,2025,10,Oct,4,Thursday,False
5956,1436,Charles Osborne,102,70000.0,Phone,Electronics,online,Hyderabad,2025-08-31,2,Card,0.35,successful,retail_data2,b0c50fb727552837de89,699e28556cdf45ff6bb7,91000.0,2025,8,Aug,3,Sunday,True
5957,1827,Monique Lee,102,70000.0,Phone,Electronics,online,Delhi,2025-12-07,2,Card,0.05,successful,retail_data2,e9cc3b254c325b904846,3ad0c18b453be80b9a0e,133000.0,2025,12,Dec,4,Sunday,True
5958,1424,Karen White,103,1300.0,Shirt,Clothing,offline,Hyderabad,2026-02-03,1,NetBanking,0.2,successful,retail_data2,0c9b8c244a20ef9a3909,2c6ff75c15cb9dc3c62a,1040.0,2026,2,Feb,1,Tuesday,False
5959,1430,Jennifer Gregory,108,15000.0,Mixer Grinder,Home Appliances,online,Delhi,2025-08-21,2,Card,0.05,successful,retail_data2,686a6cadef4d0cbf94cd,d09f00fe6379b1a5bc4a,28500.0,2025,8,Aug,3,Thursday,False
5960,1487,Joshua Taylor,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-08-14,1,UPI,0.3,successful,retail_data2,f22a0b91476446765c41,c3ffda6a397ed0db89db,175000.0,2025,8,Aug,3,Thursday,False
5961,1397,Joshua Zavala,109,65000.0,Refrigerator,Home Appliances,offline,Bangalore,2025-10-24,5,NetBanking,0.25,successful,retail_data2,471022ec407e7bf25789,31f3a11c808061297c43,243750.0,2025,10,Oct,4,Friday,False
5962,1258,Erica Smith,107,50000.0,Dining Table,Furniture,offline,Bangalore,2025-08-07,5,UPI,0.25,successful,retail_data2,3a2ed9a7e9365c8e87e3,25c827b02f368aa98c95,187500.0,2025,8,Aug,3,Thursday,False
5963,1089,Jessica Avila,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-08-11,4,UPI,0.1,successful,retail_data2,bb4cdb569717f9f2c439,1a980cee8a749402d08b,28800.0,2025,8,Aug,3,Monday,False
5964,1099,Mike Sanders,104,8000.0,Shoes,Clothing,online,Mumbai,2026-01-18,1,Card,0.25,successful,retail_data2,34e6d70b35671c3064f7,126b7b843ebb27e0be10,6000.0,2026,1,Jan,1,Sunday,True
5965,1113,Jason Russell,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2025-10-22,3,Card,0.05,successful,retail_data2,f66e4a43c790edb6689e,29705283155016819210,42750.0,2025,10,Oct,4,Wednesday,False
5966,1675,Karen Cain,102,70000.0,Phone,Electronics,offline,Bangalore,2026-06-01,4,UPI,0.4,successful,retail_data2,456052a28a7c013c3fd9,3b5f2b4b6d48e1f5c95b,168000.0,2026,6,Jun,2,Monday,False
5967,1084,Nicole Moss,101,250000.0,Laptop,Electronics,online,Delhi,2026-04-08,1,UPI,0.2,successful,retail_data2,1896c5e97ceafefd7e14,4a073b4e80e2dbe3b232,200000.0,2026,4,Apr,2,Wednesday,False
5968,1183,Aaron Ramirez,104,8000.0,Shoes,Clothing,online,Chennai,2025-07-11,3,NetBanking,0.15,successful,retail_data2,744f78127757745892a2,3feff7906fd80bd027c5,20400.0,2025,7,Jul,3,Friday,False
5969,1383,John Lutz,101,250000.0,Laptop,Electronics,offline,Delhi,2026-01-31,4,UPI,0.15,successful,retail_data2,5adcc082278783f310fc,46bff0830be5519c69dd,850000.0,2026,1,Jan,1,Saturday,True
5970,1661,Amanda Huff,110,45000.0,Microwave,Home Appliances,offline,Chennai,2026-03-11,4,Card,0.4,successful,retail_data2,61c488b3b3c589f01be9,98139a45450ab1041301,108000.0,2026,3,Mar,1,Wednesday,False
5971,1997,Michelle Meyer,101,250000.0,Laptop,Electronics,online,Delhi,2026-03-23,3,UPI,0.25,successful,retail_data2,dedf3dd8a8543d2e4bd9,0e319af573c28b88c07f,562500.0,2026,3,Mar,1,Monday,False
5972,1596,Amy Lopez,106,80000.0,Sofa,Furniture,online,Bangalore,2025-04-28,2,Cash,0.1,successful,retail_data2,288a164675ed2a7be96c,d1af4a53325c5018cf15,144000.0,2025,4,Apr,2,Monday,False
5973,1696,Derek Anderson,108,15000.0,Mixer Grinder,Home Appliances,offline,Chennai,2025-08-03,3,Cash,0.25,successful,retail_data2,25a63ab8bdb70af7f3b2,3ecb224ceae48568eb11,33750.0,2025,8,Aug,3,Sunday,True
5974,1161,Lucas Brown,105,45000.0,Tv,Electronics,offline,Delhi,2025-09-10,5,NetBanking,0.4,successful,retail_data2,20918340cc87ac1fe560,1e72801fda77600fc53d,135000.0,2025,9,Sep,3,Wednesday,False
5975,1813,Ronald Fowler,101,250000.0,Laptop,Electronics,online,Chennai,2025-07-27,1,Cash,0.35,successful,retail_data2,ee552c5a4967a0a38003,372c51c74de6dfaa7e8f,162500.0,2025,7,Jul,3,Sunday,True
5976,1811,Rita Hamilton,101,250000.0,Laptop,Electronics,offline,Hyderabad,2025-07-09,5,Card,0.35,successful,retail_data2,795ddfb82c24fd7b8e60,32543968d1f2d3f6cd1f,812500.0,2025,7,Jul,3,Wednesday,False
5977,1543,Victoria Moore,103,1300.0,Shirt,Clothing,online,Mumbai,2025-12-12,1,NetBanking,0.1,successful,retail_data2,a6b8e53978c12ffc58e9,752ff5d080e597c0cc4a,1170.0,2025,12,Dec,4,Friday,False
5978,1333,Douglas Thompson,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-11-16,3,NetBanking,0.1,successful,retail_data2,bccaf3a394077b8080c5,7e22ba9ae478b5c7eba4,135000.0,2025,11,Nov,4,Sunday,True
5979,1244,Erik Davis,103,1300.0,Shirt,Clothing,offline,Mumbai,2026-03-18,1,UPI,0.3,successful,retail_data2,073b56d40a41efa5cb68,f9b737adc45c88b84427,910.0,2026,3,Mar,1,Wednesday,False
5980,1027,Joseph Hunt,107,50000.0,Dining Table,Furniture,offline,Mumbai,2025-07-18,4,UPI,0.3,successful,retail_data2,2a7a0da1c42eee8799b6,50f84f60f3af74f425de,140000.0,2025,7,Jul,3,Friday,False
5981,1359,Jo Barnes,102,70000.0,Phone,Electronics,online,Chennai,2026-03-13,2,Cash,0.4,successful,retail_data2,1d95938ed481dbbae773,bea6fa1320ae523929b8,84000.0,2026,3,Mar,1,Friday,False
5982,1134,Jennifer Williams,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-12-04,1,UPI,0.2,successful,retail_data2,1474fa8a99676f90f45f,06639fed0e09657f3a3c,40000.0,2025,12,Dec,4,Thursday,False
5983,1956,Pamela Fernandez,110,45000.0,Microwave,Home Appliances,offline,Hyderabad,2025-10-09,2,Card,0.2,successful,retail_data2,7a9e09896a64d910055b,1a47ff6aee27e6c8f5c6,72000.0,2025,10,Oct,4,Thursday,False
5984,1929,Elizabeth Drake,105,45000.0,Tv,Electronics,offline,Chennai,2026-03-04,4,Cash,0.35,successful,retail_data2,d7e2113a2bf6fe4d068f,16642a31fbf322d36ef4,117000.0,2026,3,Mar,1,Wednesday,False
5985,1541,Emily Brown,110,45000.0,Microwave,Home Appliances,offline,Delhi,2026-02-18,5,UPI,0.15,successful,retail_data2,8b17fc336e0230b838fa,662e246d66ef6f99f856,191250.0,2026,2,Feb,1,Wednesday,False
5986,1307,George Hall,108,15000.0,Mixer Grinder,Home Appliances,online,Bangalore,2026-05-03,5,NetBanking,0.4,successful,retail_data2,1f2b81b7ef4303b187f4,19ea43e9733e0582a5d3,45000.0,2026,5,May,2,Sunday,True
5987,1834,David Thomas,107,50000.0,Dining Table,Furniture,online,Mumbai,2025-07-08,3,Card,0.3,successful,retail_data2,cee1be63d508d1066dac,966619f54f5ba392a131,105000.0,2025,7,Jul,3,Tuesday,False
5988,1879,Carol Lane,109,65000.0,Refrigerator,Home Appliances,offline,Hyderabad,2026-10-01,5,Card,0.35,successful,retail_data2,bf52a27af51b4568cd6c,d173011f3c31cb1f726b,211250.0,2026,10,Oct,4,Thursday,False
5989,1128,Autumn Morgan,103,1300.0,Shirt,Clothing,offline,Chennai,2026-01-24,4,Cash,0.05,successful,retail_data2,553531e8748f4124e7a5,10fb177daa2a78e05ab6,4940.0,2026,1,Jan,1,Saturday,True
5990,1702,Steven Atkinson,104,8000.0,Shoes,Clothing,online,Hyderabad,2025-11-14,2,UPI,0.05,successful,retail_data2,20a1a77e01cc480e843c,5d7eef6c12b7c69223d9,15200.0,2025,11,Nov,4,Friday,False
5991,1596,Amy Lopez,104,8000.0,Shoes,Clothing,offline,Bangalore,2025-04-17,4,NetBanking,0.3,successful,retail_data2,288a164675ed2a7be96c,d1af4a53325c5018cf15,22400.0,2025,4,Apr,2,Thursday,False
5992,1512,David Kent,101,250000.0,Laptop,Electronics,offline,Delhi,2026-01-28,1,UPI,0.4,successful,retail_data2,b7692065b751307f4725,b5c71228dd57f3063600,150000.0,2026,1,Jan,1,Wednesday,False
5993,1922,Thomas Rivera,107,50000.0,Dining Table,Furniture,online,Bangalore,2025-05-31,2,NetBanking,0.25,successful,retail_data2,91ebe8bfbbb9dab773ae,459438b4b19990db60c6,75000.0,2025,5,May,2,Saturday,True
5994,1679,Patricia White,106,80000.0,Sofa,Furniture,offline,Mumbai,2025-04-24,5,Card,0.4,successful,retail_data2,f649ae530590542d137f,2eeb0ce71e439a1875f4,240000.0,2025,4,Apr,2,Thursday,False
5995,1188,Anthony Martinez,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-12-01,4,UPI,0.3,successful,retail_data2,fccea6e10b3267d08bad,9a191b2dafe4ac81dc7f,42000.0,2025,12,Dec,4,Monday,False
5996,1631,Vincent Riley,105,45000.0,Tv,Electronics,online,Delhi,2025-08-01,1,Cash,0.05,successful,retail_data2,a4fa1b24aca8109e760e,6ffc00ba95b511dc9675,42750.0,2025,8,Aug,3,Friday,False
5997,1265,Jane Hines,106,80000.0,Sofa,Furniture,offline,Chennai,2025-04-27,4,Card,0.15,successful,retail_data2,9739269fd1c784cf2069,b7b0a6080da0c38e3ab8,272000.0,2025,4,Apr,2,Sunday,True
5998,1238,Troy Patton,104,8000.0,Shoes,Clothing,offline,Delhi,2025-11-26,1,Cash,0.4,successful,retail_data2,fdc8c48e2fa1160574f2,04fdc24140ad722c40e7,4800.0,2025,11,Nov,4,Wednesday,False
5999,1495,Ashley Mitchell,110,45000.0,Microwave,Home Appliances,online,Mumbai,2025-12-12,3,Cash,0.25,successful,retail_data2,a6c53bb4947fdfa483e0,33f6c1b2f2f9d83beca6,101250.0,2025,12,Dec,4,Friday,False
6000,1899,Jason Miller,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-11-15,5,NetBanking,0.05,successful,retail_data2,ad82e35f428a064e8bd0,fb130718132848c10519,6175.0,2025,11,Nov,4,Saturday,True
6001,1440,James Edwards,101,250000.0,Laptop,Electronics,online,Delhi,2025-11-16,2,Cash,0.35,successful,retail_data2,5cff81249b1255ba9a3e,0bfe9fec36adbdfdf184,325000.0,2025,11,Nov,4,Sunday,True
6002,1558,Brenda Schneider,102,70000.0,Phone,Electronics,online,Bangalore,2025-04-28,3,NetBanking,0.05,successful,retail_data2,a4ce0e8fdd4b4e77e406,d4e3776a651f9ab37f0c,199500.0,2025,4,Apr,2,Monday,False
6003,1503,Patrick Lopez,107,50000.0,Dining Table,Furniture,offline,Chennai,2025-04-25,3,Card,0.05,successful,retail_data2,382720e55b52ce633bd9,d3bf36ae29e41d28c2e4,142500.0,2025,4,Apr,2,Friday,False
6004,1218,Lindsey Gallegos,102,70000.0,Phone,Electronics,online,Hyderabad,2025-07-30,4,NetBanking,0.3,successful,retail_data2,6fba2fb70dcaffc124fb,aa7a6e9c09ccc0597939,196000.0,2025,7,Jul,3,Wednesday,False
6005,1256,Brooke Miller,101,250000.0,Laptop,Electronics,online,Bangalore,2026-02-11,1,Cash,0.35,successful,retail_data2,0073e2729f5565719cf6,0e33fbe7e5a305f8f87d,162500.0,2026,2,Feb,1,Wednesday,False
6006,1914,Miranda Sanchez,106,80000.0,Sofa,Furniture,online,Chennai,2025-06-06,1,NetBanking,0.4,successful,retail_data2,1a95f04046f4b8b31bcb,89229aee6e1307b44410,48000.0,2025,6,Jun,2,Friday,False
6007,1853,Tiffany Watts,107,50000.0,Dining Table,Furniture,offline,Delhi,2025-10-22,3,NetBanking,0.3,successful,retail_data2,a99bb5338deb8818cd8d,2078fddfd035bc470101,105000.0,2025,10,Oct,4,Wednesday,False
6008,1842,Andrew Thompson,105,45000.0,Tv,Electronics,online,Mumbai,2025-09-14,2,Cash,0.15,successful,retail_data2,207a0b7211c7026c226f,67fa3777800e73052244,76500.0,2025,9,Sep,3,Sunday,True
6009,1719,Laurie Hill,106,80000.0,Sofa,Furniture,online,Chennai,2025-08-21,3,NetBanking,0.1,successful,retail_data2,65fe904999f6168f8120,21bb5fb9c6fe6928be50,216000.0,2025,8,Aug,3,Thursday,False
6010,1942,Susan Dean,107,50000.0,Dining Table,Furniture,online,Chennai,2025-10-25,3,UPI,0.3,successful,retail_data2,c3bd34b640151e3ce095,89dde01d54ce1db98f9f,105000.0,2025,10,Oct,4,Saturday,True
6011,1074,Justin Cooper,103,1300.0,Shirt,Clothing,offline,Chennai,2026-02-24,1,Cash,0.05,successful,retail_data2,a6e849ba50876bab9078,e5b6e9acc64069609270,1235.0,2026,2,Feb,1,Tuesday,False
6012,1066,Linda Bradford,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-05-21,3,Cash,0.2,successful,retail_data2,603d3691b302226dda33,4245da755d57f4e27c94,3120.0,2025,5,May,2,Wednesday,False
6013,1435,Jeffrey Wood,107,50000.0,Dining Table,Furniture,online,Hyderabad,2026-01-01,1,Card,0.15,successful,retail_data2,1980344bc8179ee63012,969121a621b360c015b6,42500.0,2026,1,Jan,1,Thursday,False
6014,1908,Nicole James,110,45000.0,Microwave,Home Appliances,online,Hyderabad,2025-04-29,2,Cash,0.25,successful,retail_data2,bbe7227eb229f1f2539b,4416539a2daf0b3ca114,67500.0,2025,4,Apr,2,Tuesday,False
6015,1174,Kathleen Anderson,106,80000.0,Sofa,Furniture,online,Hyderabad,2025-05-31,3,Card,0.35,successful,retail_data2,0d045160815cd17fbca0,cb153a4c5c787d0770cb,156000.0,2025,5,May,2,Saturday,True
6016,1611,Matthew Deleon,103,1300.0,Shirt,Clothing,offline,Delhi,2025-12-03,4,UPI,0.4,successful,retail_data2,ef5bb0cb234fe42f2592,e04c0e12e2fec2ef4818,3120.0,2025,12,Dec,4,Wednesday,False
6017,1820,Emily Davis,105,45000.0,Tv,Electronics,online,Chennai,2025-11-27,2,UPI,0.35,successful,retail_data2,45e3efd1685a6383b90f,afb168c4c6519b5978cd,58500.0,2025,11,Nov,4,Thursday,False
6019,1711,Neil Farley,109,65000.0,Refrigerator,Home Appliances,offline,Mumbai,2025-09-26,4,Card,0.3,successful,retail_data2,0d3ad847adeeed6f0271,d3843db62ae1b58fae81,182000.0,2025,9,Sep,3,Friday,False
6020,1858,Christopher Hansen,104,8000.0,Shoes,Clothing,offline,Delhi,2025-09-08,4,Cash,0.2,successful,retail_data2,81dd5833551d4a33be09,e9855010db08454cd12c,25600.0,2025,9,Sep,3,Monday,False
6021,1950,Steven Patel,106,80000.0,Sofa,Furniture,offline,Chennai,2025-09-24,2,Card,0.35,successful,retail_data2,1f7262a602758dc1e1e6,05af0893ccbc3e1427a7,104000.0,2025,9,Sep,3,Wednesday,False
6022,1599,Breanna Clements,103,1300.0,Shirt,Clothing,online,Hyderabad,2025-08-09,5,NetBanking,0.25,successful,retail_data2,3d87c8f3bd5e5ae3ccd3,376eb072d3f24fccca86,4875.0,2025,8,Aug,3,Saturday,True
6023,1470,Suzanne Miranda,108,15000.0,Mixer Grinder,Home Appliances,online,Chennai,2025-08-14,5,UPI,0.1,successful,retail_data2,dac97185260962f32ebc,103392751eb38593d874,67500.0,2025,8,Aug,3,Thursday,False
6024,1821,Frank Bean,108,15000.0,Mixer Grinder,Home Appliances,online,Hyderabad,2025-11-04,4,UPI,0.25,successful,retail_data2,98a30b8099492f421c8b,4d367328f3c307d83364,45000.0,2025,11,Nov,4,Tuesday,False
6025,1649,Kimberly Williams,102,70000.0,Phone,Electronics,offline,Delhi,2026-01-03,3,Card,0.05,successful,retail_data2,e67414a25aadb1754f97,130ea494bd448a5eacaf,199500.0,2026,1,Jan,1,Saturday,True
6026,1816,Allison Young,103,1300.0,Shirt,Clothing,online,Mumbai,2025-07-05,3,UPI,0.35,successful,retail_data2,7beaa68ce624ab94e3e1,3c129424a59fcd46035f,2535.0,2025,7,Jul,3,Saturday,True
6027,1007,Bryan Lindsey,102,70000.0,Phone,Electronics,offline,Hyderabad,2025-11-29,2,NetBanking,0.35,successful,retail_data2,d714d276e2138539a696,f3604015eda54fcb37e3,91000.0,2025,11,Nov,4,Saturday,True
